tiempo1,tiempo2,tiempo3,tiempo4,tiempo5,tiempo6,Tipo,Municipio,tiempototal,an,mayor
1,12,94,6,22,6,1,18,141,2005,0
15,25,9,5,8,6,4,26,68,2006,0
8,30,135,2,21,1,1,3,197,2016,1
10,40,22,8,22,3,5,7,105,2005,0
13,4,141,5,28,5,3,2,196,2010,1
2,13,16,1,31,3,5,11,66,2011,0
1,13,52,4,19,7,1,5,96,2017,0
1,6,9,4,31,4,1,11,55,2017,0
14,21,86,1,37,6,1,18,165,2001,0
10,45,55,10,6,7,6,3,133,2007,0
3,40,5,10,18,3,2,5,79,2015,0
12,45,78,7,22,5,1,27,169,2019,1
15,2,89,1,30,8,5,13,145,2004,0
4,49,97,6,5,6,2,3,167,2019,0
11,13,3,8,16,8,4,4,59,2003,0
7,28,70,10,38,1,2,19,154,2010,0
4,26,37,4,13,8,4,23,92,2002,0
12,32,82,8,13,9,1,12,156,2005,1
5,33,99,5,11,6,2,16,159,2005,0
8,24,32,2,8,4,2,20,78,2012,0
6,9,146,2,33,7,5,13,203,2019,1
14,41,18,3,38,8,1,7,122,2002,0
1,7,120,1,34,5,6,26,168,2004,1
12,49,34,7,37,1,3,5,140,2020,0
10,38,114,7,34,1,3,26,204,2003,1
2,26,98,7,23,3,1,6,159,2021,0
4,43,143,9,2,6,3,8,207,2012,1
10,33,87,3,17,3,1,7,153,2009,0
11,15,45,5,26,7,6,7,109,2017,0
7,37,63,3,18,4,5,5,132,2020,0
8,11,116,2,1,6,5,14,144,2003,0
4,46,22,2,8,4,4,27,86,2018,0
3,4,36,3,17,6,5,22,69,2019,0
8,2,142,10,24,6,2,17,192,2008,1
9,11,129,7,38,4,5,10,198,2020,1
6,17,32,8,2,4,2,21,69,2003,0
5,25,73,4,27,5,4,21,139,2011,0
9,11,108,2,31,2,7,11,163,2013,1
2,25,91,9,15,1,2,20,143,2016,0
10,41,25,4,38,5,4,22,123,2007,0
11,43,29,7,4,6,6,18,100,2021,0
1,23,25,1,36,6,2,7,92,2013,0
4,39,75,4,7,7,7,6,136,2005,0
13,37,110,7,24,9,6,21,200,2020,1
14,16,28,5,12,7,1,5,82,2005,0
6,29,66,4,13,9,6,24,127,2006,0
14,31,65,1,22,7,1,20,140,2004,0
14,6,131,9,18,1,3,1,179,2003,0
1,9,56,3,37,8,1,20,114,2004,0
10,39,55,4,16,2,2,24,126,2017,0
10,19,41,10,15,9,7,5,104,2004,0
12,29,29,4,33,6,5,22,113,2008,0
7,16,72,5,21,4,3,11,125,2019,0
1,20,112,4,26,3,3,24,166,2021,0
11,46,18,5,27,5,7,16,112,2022,0
9,32,25,3,22,2,1,15,93,2010,0
14,49,129,6,5,8,6,16,211,2022,1
15,21,138,2,39,9,4,15,224,2007,1
12,29,86,3,27,9,3,20,166,2007,1
2,40,97,10,12,9,5,14,170,2015,0
7,28,63,4,3,5,4,25,110,2008,0
4,36,79,10,16,2,1,17,147,2020,0
2,43,34,6,31,2,1,7,118,2013,0
10,25,77,1,29,2,5,10,144,2020,0
1,45,37,8,6,5,3,7,102,2016,0
15,44,143,8,23,3,4,26,236,2016,1
2,25,60,4,30,2,5,1,123,2001,0
15,2,46,2,38,1,3,13,104,2013,0
12,19,60,7,29,6,5,16,133,2017,0
8,6,143,6,9,8,4,10,180,2014,1
11,10,138,5,26,6,5,27,196,2003,1
12,42,83,5,29,2,2,10,173,2002,1
14,33,91,6,15,4,7,4,163,2009,1
8,39,138,10,17,1,1,4,213,2012,1
14,14,143,2,36,7,6,7,216,2011,1
15,47,101,6,6,4,7,16,179,2019,1
10,25,147,2,9,5,4,6,198,2001,1
6,3,47,10,30,8,7,22,104,2008,0
15,3,47,5,1,2,2,26,73,2001,0
1,24,24,1,39,6,7,6,95,2015,0
14,32,129,10,24,2,1,21,211,2020,1
6,36,93,2,27,8,3,19,172,2001,1
7,28,83,1,1,2,4,13,122,2022,0
15,25,9,9,10,1,3,22,69,2003,0
13,34,51,8,20,7,2,22,133,2010,0
15,25,10,8,6,6,6,19,70,2013,0
15,12,97,5,39,2,2,13,170,2022,0
13,30,50,3,22,7,2,6,125,2019,0
9,39,100,1,17,8,4,4,174,2020,0
12,48,65,4,18,5,7,22,152,2010,0
12,21,128,9,32,5,4,17,207,2021,1
11,5,22,2,6,4,4,11,50,2007,0
1,38,61,7,10,1,2,4,118,2019,0
14,46,143,9,5,1,2,24,218,2008,1
9,22,68,5,19,2,4,23,125,2016,0
2,17,68,1,14,3,2,1,105,2015,0
14,15,123,8,38,4,2,13,202,2021,1
8,6,77,9,35,4,5,18,139,2022,0
7,7,8,6,31,3,4,9,62,2002,0
15,24,13,8,11,9,4,21,80,2011,0
7,34,98,4,23,3,2,15,169,2021,1
3,45,122,7,14,3,4,18,194,2004,1
12,30,89,10,32,2,5,22,175,2002,0
11,23,142,1,8,4,6,6,189,2013,1
3,35,107,1,31,2,3,16,179,2013,1
2,23,43,2,24,3,5,19,97,2011,0
9,1,90,6,16,5,3,8,127,2015,0
5,38,48,6,29,3,3,16,129,2016,0
4,8,54,10,28,6,3,20,110,2022,0
2,10,10,1,16,3,3,4,42,2007,0
1,36,127,2,38,8,5,24,212,2011,1
9,6,140,9,39,7,1,22,210,2016,1
5,22,149,6,27,5,3,6,214,2015,1
14,21,121,5,30,9,2,6,200,2004,1
5,2,132,2,25,2,4,10,168,2011,1
2,12,1,8,13,2,4,17,38,2016,0
15,30,57,10,31,3,4,4,146,2008,0
1,2,144,8,2,6,6,24,163,2020,0
10,4,106,3,34,7,4,8,164,2002,1
2,10,54,10,30,7,3,14,113,2012,0
9,43,1,10,23,8,4,15,94,2010,0
15,36,94,1,22,9,7,8,177,2014,1
2,1,81,4,4,8,5,23,100,2009,0
6,3,19,2,25,1,7,13,56,2001,0
5,28,59,5,2,4,2,17,103,2018,0
11,14,44,7,15,6,2,20,97,2008,0
15,33,48,1,19,2,1,23,118,2013,0
5,40,33,3,24,8,3,16,113,2001,0
6,31,15,8,2,9,2,16,71,2016,0
3,17,58,5,19,8,7,15,110,2003,0
4,22,87,9,2,5,5,5,129,2005,0
1,37,100,1,2,5,7,19,146,2015,0
8,5,64,1,25,7,1,7,110,2013,0
2,38,58,4,12,6,3,2,120,2020,0
2,23,135,5,16,4,2,11,185,2022,1
5,36,123,2,34,8,2,24,208,2011,1
10,29,114,7,25,4,3,24,189,2015,1
5,13,25,9,15,8,4,10,75,2010,0
7,4,2,10,25,4,3,1,52,2015,0
2,38,85,5,35,6,1,3,171,2011,0
6,23,118,3,16,8,6,2,174,2021,1
10,45,106,5,2,6,7,22,174,2011,0
8,7,14,10,21,3,5,5,63,2014,0
11,3,68,9,11,4,7,9,106,2016,0
2,24,121,1,11,6,2,13,165,2021,1
6,7,1,3,13,8,3,26,38,2017,0
11,20,71,6,10,4,7,22,122,2005,0
2,18,10,1,10,4,7,24,45,2002,0
13,27,145,2,15,2,7,3,204,2019,1
8,49,127,5,8,4,7,12,201,2013,1
14,18,44,4,33,9,2,16,122,2002,0
8,26,29,7,36,7,3,7,113,2009,0
5,12,5,8,21,6,4,8,57,2010,0
10,40,117,8,35,4,6,19,214,2004,1
4,35,110,10,16,7,6,9,182,2005,1
6,44,48,2,3,2,3,17,105,2004,0
10,9,88,5,5,3,5,14,120,2006,0
8,5,9,3,14,4,1,4,43,2020,0
1,19,86,8,16,8,7,20,138,2007,0
6,5,8,3,3,1,1,17,26,2011,0
6,24,129,2,26,4,1,7,191,2006,1
3,40,67,9,35,3,1,1,157,2001,0
10,12,117,10,17,1,6,11,167,2016,0
4,20,91,2,12,8,5,8,137,2006,0
7,36,73,2,11,4,7,13,133,2002,0
2,36,11,10,9,8,7,3,76,2005,0
9,37,73,3,36,9,7,1,167,2009,1
12,48,49,3,3,5,3,20,120,2019,0
7,47,95,7,11,3,5,18,170,2005,0
12,35,86,3,6,2,3,5,144,2015,0
11,28,73,9,29,2,2,21,152,2008,1
9,13,66,8,35,2,7,25,133,2012,0
14,1,50,6,18,9,3,27,98,2007,0
6,20,33,1,2,5,6,12,67,2017,0
1,40,4,3,35,3,3,5,86,2007,0
3,26,134,2,3,9,7,6,177,2004,0
3,6,8,1,19,3,5,25,40,2001,0
1,28,30,10,29,7,5,5,105,2001,0
5,40,59,4,38,8,1,13,154,2015,1
13,47,72,6,6,3,4,17,147,2007,0
11,19,3,6,7,7,5,6,53,2003,0
2,18,3,8,9,4,1,16,44,2011,0
3,2,56,5,2,4,4,21,72,2021,0
15,47,58,8,31,9,1,8,168,2001,1
8,6,74,10,14,1,4,21,113,2010,0
14,41,73,4,2,2,2,25,136,2021,0
8,9,108,5,18,2,3,10,150,2018,0
3,33,124,10,5,8,4,27,183,2015,0
15,46,50,2,8,2,6,8,123,2015,0
5,49,117,8,35,3,4,13,217,2016,1
7,11,65,7,20,7,1,2,117,2001,0
13,49,104,8,16,8,4,18,198,2004,1
12,9,7,3,20,8,1,18,59,2019,0
13,43,26,9,7,5,2,13,103,2017,0
13,3,92,10,21,8,7,21,147,2019,0
1,8,70,4,20,8,6,8,111,2020,0
5,45,140,2,32,1,6,8,225,2012,1
9,23,143,2,21,6,7,19,204,2010,1
13,37,23,2,31,8,3,23,114,2022,0
6,37,119,6,36,8,6,27,212,2013,1
15,18,80,4,9,3,7,6,129,2009,0
14,37,79,6,9,1,2,3,146,2001,1
11,13,124,10,27,2,2,13,187,2019,1
5,27,108,4,16,6,6,7,166,2007,0
8,34,11,10,27,8,3,5,98,2010,0
5,20,42,10,29,6,4,15,112,2020,0
4,19,46,8,34,4,6,4,115,2019,0
3,27,79,3,10,3,2,1,125,2008,0
3,48,103,4,37,9,5,22,204,2007,1
14,39,137,2,18,1,6,20,211,2004,1
12,19,57,1,2,4,6,25,95,2017,0
13,31,32,8,34,1,4,7,119,2011,0
3,5,95,3,12,7,7,12,125,2013,0
4,10,77,9,4,5,4,6,109,2011,0
1,6,29,1,6,7,6,16,50,2017,0
13,31,94,7,22,1,5,23,168,2018,1
15,43,73,3,24,7,2,23,165,2012,1
4,28,119,4,10,9,1,10,174,2019,0
5,25,113,1,7,6,1,9,157,2013,0
10,21,63,1,11,2,4,20,108,2009,0
12,5,75,3,11,5,3,20,111,2009,0
7,26,72,9,10,5,1,10,129,2001,0
10,38,97,3,22,4,1,27,174,2011,0
12,31,44,1,11,3,1,12,102,2015,0
8,40,86,3,2,1,5,24,140,2022,0
11,49,42,5,21,1,7,13,129,2003,0
10,35,46,9,19,9,5,11,128,2002,0
9,2,73,6,37,9,2,27,136,2016,0
3,20,33,8,39,2,2,11,105,2001,0
3,32,136,7,39,2,1,19,219,2011,1
3,21,133,8,16,5,5,8,186,2012,0
10,6,80,2,1,9,4,16,108,2006,0
5,19,9,6,26,9,3,16,74,2017,0
12,20,50,5,26,5,3,1,118,2014,0
8,14,107,2,22,1,2,14,154,2022,0
6,36,99,6,34,3,3,21,184,2012,1
5,21,127,1,11,1,3,5,166,2008,0
1,4,78,9,37,2,4,9,131,2020,0
14,14,62,10,37,1,5,18,138,2003,0
6,29,122,2,10,7,1,14,176,2016,0
8,3,83,9,34,5,1,15,142,2010,0
6,30,74,3,22,5,5,1,140,2020,0
9,6,118,3,26,3,4,24,165,2007,1
6,18,34,3,34,5,2,26,100,2002,0
4,20,147,3,13,6,3,18,193,2002,1
5,48,96,4,32,6,6,18,191,2009,1
5,43,103,9,6,5,4,24,171,2006,0
1,22,1,6,12,5,7,18,47,2013,0
12,7,36,6,7,2,4,13,70,2007,0
15,36,141,10,9,1,4,9,212,2019,1
15,10,49,3,2,6,3,12,85,2014,0
14,48,1,3,18,2,6,6,86,2021,0
3,26,121,7,10,1,3,6,168,2008,1
7,2,128,6,29,2,6,27,174,2008,1
10,40,149,9,35,8,1,11,251,2019,1
5,28,71,4,32,7,6,24,147,2016,0
2,48,29,10,6,3,1,22,98,2008,0
10,20,129,9,30,2,5,9,200,2006,1
4,41,132,4,37,1,5,18,219,2020,1
13,37,54,8,24,4,2,26,140,2001,0
1,42,87,4,20,5,1,3,159,2015,0
3,12,26,4,17,4,4,13,66,2011,0
7,11,31,5,10,3,7,11,67,2009,0
2,10,111,1,39,1,2,20,164,2017,0
13,37,12,6,30,8,3,14,106,2007,0
8,35,72,1,29,8,3,4,153,2016,1
9,13,24,2,37,3,7,3,88,2010,0
13,4,28,4,32,2,1,23,83,2010,0
7,41,141,10,16,1,4,9,216,2008,1
12,30,130,7,31,9,6,14,219,2012,1
2,12,132,4,28,4,5,25,182,2005,1
5,12,87,4,13,7,5,4,128,2022,0
8,3,122,4,29,4,1,14,170,2019,0
15,18,101,6,30,8,7,1,178,2017,0
11,18,83,3,21,7,3,15,143,2022,0
9,30,111,10,2,6,6,9,168,2007,0
3,40,103,2,32,5,5,1,185,2019,0
12,2,74,8,2,4,2,12,102,2004,0
1,12,29,3,4,5,7,23,54,2003,0
10,9,95,6,12,1,4,3,133,2004,0
11,21,61,5,1,1,3,15,100,2010,0
11,2,143,9,10,5,2,1,180,2009,1
5,30,65,9,2,1,3,8,112,2016,0
3,26,95,8,37,4,3,7,173,2004,0
13,47,72,3,27,9,4,3,171,2002,0
6,9,62,6,18,2,5,22,103,2016,0
7,36,120,4,1,3,2,7,171,2017,1
9,2,65,3,37,4,1,20,120,2011,0
4,34,122,8,33,2,6,5,203,2004,1
14,14,22,6,35,4,7,24,95,2001,0
3,35,15,8,23,8,7,21,92,2005,0
5,25,68,7,16,2,4,11,123,2004,0
14,38,49,9,22,9,6,1,141,2010,0
7,40,127,3,39,7,1,14,223,2014,1
4,1,12,5,29,8,5,9,59,2003,0
14,15,45,9,6,8,7,10,97,2021,0
15,29,89,8,28,3,5,9,172,2014,1
12,34,60,5,29,2,5,2,142,2016,0
7,24,8,6,30,9,4,7,84,2008,0
4,10,41,7,23,5,1,2,90,2002,0
6,49,145,8,3,1,2,13,212,2022,1
3,39,74,10,4,2,6,26,132,2009,0
10,27,144,3,32,5,3,7,221,2014,1
9,26,127,5,25,1,4,27,193,2019,1
10,39,118,10,33,2,5,16,212,2006,1
1,5,112,5,15,3,7,24,141,2004,0
11,9,146,8,30,5,4,13,209,2005,1
10,5,145,4,28,8,2,14,200,2001,1
11,35,32,8,6,9,4,16,101,2011,0
5,28,24,8,23,7,3,9,95,2021,0
14,1,8,5,39,9,6,7,76,2008,0
8,38,118,5,2,4,7,12,175,2005,1
15,30,3,2,10,8,4,17,68,2022,0
7,6,105,9,34,5,6,13,166,2008,0
14,21,53,4,21,8,7,16,121,2020,0
9,49,95,8,11,1,3,4,173,2006,0
11,8,93,9,32,8,6,25,161,2003,0
9,37,65,5,18,1,3,27,135,2006,0
1,16,123,2,39,9,2,17,190,2012,1
12,15,97,4,32,7,6,16,167,2022,0
15,20,65,9,23,6,5,15,138,2001,0
2,34,25,1,16,8,1,2,86,2012,0
2,45,2,4,20,8,6,7,81,2010,0
13,36,97,4,19,5,5,25,174,2005,0
11,5,9,9,32,9,3,24,75,2017,0
7,48,38,7,13,9,2,3,122,2015,0
13,22,148,3,8,4,3,16,198,2011,1
1,33,89,5,33,3,6,23,164,2022,1
11,17,46,6,24,6,3,16,110,2010,0
10,34,132,6,25,2,4,13,209,2010,1
13,22,129,10,15,3,2,7,192,2006,1
4,15,113,6,34,5,2,16,177,2003,1
8,36,55,9,37,5,5,9,150,2020,0
11,18,121,5,7,2,7,15,164,2010,0
5,10,126,10,18,4,3,27,173,2001,0
11,24,39,3,28,9,6,8,114,2001,0
7,7,2,3,3,7,5,1,29,2016,0
9,12,84,7,20,2,4,8,134,2017,0
15,28,16,3,32,6,6,13,100,2020,0
7,19,138,5,23,9,2,9,201,2004,1
6,30,74,8,31,2,5,24,151,2021,0
3,13,52,9,30,5,7,20,112,2008,0
11,29,86,8,30,5,4,9,169,2010,0
7,2,65,5,37,4,7,3,120,2018,0
4,35,134,4,7,4,3,15,188,2003,1
5,36,45,8,6,5,5,8,105,2010,0
9,40,7,10,22,7,6,9,95,2002,0
10,43,43,3,5,6,7,17,110,2020,0
13,43,111,1,36,4,1,11,208,2008,1
12,7,125,4,2,5,3,7,155,2021,0
3,41,44,2,38,1,2,15,129,2014,0
5,48,74,6,2,2,6,6,137,2008,0
5,8,143,7,25,2,6,15,190,2001,1
13,38,42,8,32,2,6,20,135,2004,0
14,41,68,9,34,3,5,24,169,2014,0
1,34,97,3,9,5,2,17,149,2012,0
8,8,110,10,16,6,4,27,158,2003,0
11,5,39,9,17,4,5,1,85,2001,0
14,2,26,5,37,6,6,15,90,2022,0
2,29,24,10,14,1,1,21,80,2010,0
5,33,145,6,6,1,6,5,196,2018,1
2,21,65,8,21,1,5,10,118,2012,0
15,6,3,9,38,4,4,24,75,2011,0
1,49,64,7,26,2,1,24,149,2017,0
3,47,16,2,28,6,3,23,102,2020,0
1,2,45,10,15,7,3,11,80,2008,0
7,42,33,7,15,5,5,14,109,2016,0
9,39,103,3,15,3,3,9,172,2005,0
8,17,35,7,39,6,3,27,112,2021,0
4,39,113,5,20,2,2,14,183,2005,1
2,49,2,9,11,9,6,12,82,2022,0
4,4,18,10,12,3,3,24,51,2004,0
2,21,134,1,15,4,2,5,177,2005,0
10,25,102,4,19,3,7,4,163,2012,0
11,29,90,1,1,6,6,7,138,2005,0
9,49,121,5,3,7,5,21,194,2006,1
2,43,59,3,7,9,4,6,123,2013,0
2,5,15,6,23,1,3,9,52,2010,0
13,26,67,3,39,4,5,15,152,2004,0
1,30,63,2,35,4,5,19,135,2017,0
7,2,25,4,7,8,5,5,53,2002,0
11,45,29,8,15,7,5,22,115,2018,0
11,6,36,9,31,7,7,12,100,2015,0
8,19,35,8,1,7,3,25,78,2018,0
13,7,100,4,15,1,5,11,140,2002,0
5,32,34,2,34,6,6,15,113,2002,0
8,32,122,1,24,7,2,16,194,2003,1
2,26,149,6,39,4,6,27,226,2002,1
5,24,44,3,38,6,6,5,120,2010,0
3,39,51,9,21,1,4,20,124,2019,0
8,42,125,4,7,5,3,1,191,2009,1
5,49,66,3,1,7,1,13,131,2018,0
14,39,11,7,19,1,2,9,91,2002,0
11,43,89,6,3,2,1,17,154,2022,0
5,5,91,2,27,2,2,22,132,2001,0
3,47,25,10,20,8,7,7,113,2016,0
1,14,133,9,18,2,2,1,177,2009,1
3,45,40,2,2,2,4,20,94,2006,0
2,8,93,4,16,3,7,10,126,2001,0
1,41,115,4,12,2,3,19,175,2022,1
4,37,150,8,18,8,7,8,225,2018,1
1,30,76,6,6,9,3,13,128,2003,0
11,8,46,6,20,2,7,14,93,2014,0
8,37,23,3,28,5,6,22,104,2018,0
7,2,148,4,21,4,3,3,186,2016,1
8,44,43,2,21,3,5,15,121,2004,0
1,31,7,5,22,5,2,24,71,2007,0
9,45,115,3,27,4,3,15,203,2014,1
3,44,8,6,30,4,2,3,95,2014,0
12,45,138,4,39,8,6,27,246,2014,1
1,42,102,2,1,7,3,9,155,2021,0
1,12,101,1,18,8,5,27,141,2020,0
9,4,21,10,37,3,3,15,84,2007,0
15,14,73,5,22,5,6,17,134,2008,0
7,13,115,7,16,2,2,12,160,2001,0
15,17,103,8,4,7,4,22,154,2001,1
4,48,117,10,8,4,6,20,191,2006,1
6,32,12,7,36,5,6,3,98,2006,0
8,47,18,7,31,7,7,17,118,2004,0
9,18,117,4,7,6,2,25,161,2017,0
8,21,148,2,9,5,1,20,193,2017,1
4,10,26,4,29,7,5,19,80,2017,0
8,1,102,9,1,5,4,4,126,2015,0
9,42,85,5,35,7,4,22,183,2006,1
9,12,2,2,4,8,1,10,37,2021,0
9,31,19,6,11,2,7,24,78,2010,0
8,9,39,7,13,4,5,24,80,2020,0
11,33,80,4,30,3,3,9,161,2006,1
13,41,4,6,35,5,6,2,104,2013,0
8,35,143,4,38,5,7,17,233,2022,1
4,45,49,4,6,7,6,14,115,2009,0
14,29,8,6,32,5,5,7,94,2007,0
6,16,128,1,14,3,5,25,168,2011,0
10,13,23,6,21,5,6,9,78,2011,0
2,20,8,5,34,9,7,21,78,2016,0
2,48,8,7,22,3,6,21,90,2019,0
11,24,93,4,31,1,7,20,164,2012,0
3,38,15,3,36,4,7,1,99,2006,0
11,13,47,9,15,6,2,3,101,2001,0
7,27,94,9,28,9,6,8,174,2019,1
5,10,113,5,23,7,6,5,163,2019,0
3,23,15,2,6,2,2,6,51,2017,0
2,32,26,10,9,9,6,10,88,2001,0
13,10,34,5,16,1,3,13,79,2005,0
12,17,134,4,28,3,3,13,198,2003,1
11,40,124,8,6,2,1,23,191,2010,1
13,26,24,5,25,2,5,1,95,2003,0
1,48,23,5,35,2,4,7,114,2019,0
10,9,55,8,33,2,2,25,117,2020,0
3,25,76,2,27,8,6,17,141,2007,0
9,15,11,6,26,3,7,11,70,2018,0
15,40,122,10,21,3,4,13,211,2010,1
9,27,73,3,17,5,3,22,134,2008,0
9,28,83,10,3,6,1,7,139,2012,0
5,27,113,4,6,5,2,10,160,2010,0
7,37,19,5,28,8,4,4,104,2021,0
12,45,58,8,26,1,2,27,150,2004,0
3,30,36,2,19,9,6,16,99,2010,0
1,36,80,9,4,6,1,6,136,2007,0
10,37,74,3,5,2,1,3,131,2016,0
11,46,22,2,11,2,2,9,94,2016,0
1,31,114,6,21,1,5,19,174,2006,0
12,11,132,3,16,2,1,16,176,2016,0
5,42,129,2,19,1,6,9,198,2012,1
14,5,24,10,14,1,4,14,68,2017,0
6,42,88,8,6,6,1,22,156,2010,0
12,20,53,1,31,2,1,5,119,2015,0
5,26,102,7,28,1,7,1,169,2019,0
4,28,111,10,19,6,4,25,178,2012,1
5,4,27,6,36,8,7,10,86,2010,0
13,1,47,4,7,7,5,12,79,2012,0
8,31,92,9,21,5,3,7,166,2021,0
12,49,75,9,4,7,4,27,156,2011,0
5,30,115,9,23,6,7,20,188,2012,1
9,31,134,3,18,9,1,18,204,2009,1
10,30,84,9,2,2,5,25,137,2022,0
1,48,138,6,19,1,6,1,213,2021,1
2,29,52,8,32,4,6,10,127,2016,0
3,29,34,7,8,6,2,8,87,2006,0
2,5,89,3,30,2,1,12,131,2019,0
10,15,13,1,27,2,2,17,68,2015,0
14,31,119,8,12,8,4,14,192,2008,1
9,25,37,9,1,5,5,27,86,2003,0
7,29,103,9,25,1,7,14,174,2005,0
5,28,113,4,18,2,6,11,170,2007,0
14,38,86,2,21,7,4,2,168,2017,1
15,1,83,3,9,1,7,4,112,2016,0
8,23,121,7,1,3,5,20,163,2020,1
10,11,115,8,3,6,2,2,153,2007,0
11,41,100,10,16,4,5,3,182,2015,1
12,29,43,6,4,1,5,22,95,2002,0
5,28,132,2,27,9,1,6,203,2011,1
8,49,130,7,26,3,2,1,223,2004,1
9,2,53,9,17,7,5,18,97,2008,0
1,43,128,2,35,7,3,26,216,2013,1
13,36,72,1,30,1,7,6,153,2005,0
10,2,70,3,1,6,5,19,92,2015,0
9,25,13,5,37,8,7,4,97,2011,0
13,11,24,10,13,8,2,20,79,2020,0
13,7,77,5,31,3,7,17,136,2016,0
2,40,117,3,33,8,4,3,203,2013,1
7,7,145,7,36,2,4,13,204,2011,1
1,42,112,8,20,7,6,7,190,2017,1
9,9,48,5,39,7,6,27,117,2004,0
4,26,68,2,27,1,2,13,128,2015,0
14,49,55,5,34,6,6,19,163,2020,0
6,31,142,7,29,4,4,14,219,2004,1
11,12,146,6,8,8,3,4,191,2005,1
1,13,63,8,37,2,4,16,124,2013,0
5,6,109,5,13,3,2,2,141,2019,0
10,38,39,4,27,4,2,23,122,2007,0
7,5,99,9,3,5,2,22,128,2011,0
10,17,8,7,11,8,1,23,61,2021,0
13,12,67,9,34,2,6,2,137,2011,0
6,47,135,3,37,3,7,2,231,2011,1
13,42,66,8,10,1,2,12,140,2021,0
8,41,61,7,21,4,5,16,142,2009,0
9,8,149,5,13,2,7,14,186,2019,0
10,17,77,5,28,4,3,12,141,2019,0
7,24,119,10,4,7,3,19,171,2022,1
8,43,32,7,20,4,6,23,114,2019,0
14,39,1,5,5,9,6,25,73,2008,0
7,43,99,9,8,2,7,25,168,2009,1
6,21,18,9,33,8,2,11,95,2001,0
1,22,129,1,38,3,3,13,194,2008,1
13,36,20,2,19,1,3,22,91,2010,0
11,21,134,8,24,1,5,11,199,2015,1
8,7,83,6,19,7,1,16,130,2004,0
15,42,30,8,23,2,3,10,120,2021,0
6,26,48,3,16,9,7,19,108,2007,0
2,23,17,10,35,2,2,1,89,2009,0
1,40,10,4,11,2,6,6,68,2020,0
9,35,66,6,26,5,3,3,147,2018,1
8,24,92,10,16,4,1,16,154,2002,0
11,6,19,2,10,5,7,9,53,2001,0
15,6,91,7,36,3,3,7,158,2002,0
15,46,42,5,36,5,2,17,149,2019,0
6,25,58,10,16,5,2,17,120,2006,0
1,47,9,9,23,5,7,18,94,2022,0
3,14,31,7,2,4,2,20,61,2006,0
14,49,102,2,32,1,1,14,200,2009,1
15,39,40,10,28,2,2,18,134,2005,0
12,41,149,6,8,3,7,14,219,2007,1
1,37,39,4,21,1,2,14,103,2009,0
2,24,136,2,35,2,7,27,201,2013,1
12,4,84,9,13,5,3,19,127,2019,0
4,32,121,6,26,5,2,20,194,2005,1
5,24,26,6,38,2,6,17,101,2004,0
8,6,114,4,32,4,7,14,168,2003,0
14,26,126,2,24,8,2,9,200,2007,1
15,29,100,8,3,9,6,20,164,2004,0
12,45,112,3,23,5,3,14,200,2022,1
1,41,135,9,38,4,1,17,228,2014,1
12,7,136,10,34,7,7,3,206,2008,1
8,1,81,3,17,2,7,11,112,2018,0
4,36,145,6,8,9,4,17,208,2022,1
1,9,77,4,15,8,4,21,114,2007,0
6,17,108,2,13,2,7,20,148,2022,0
13,18,125,5,19,3,5,3,183,2009,1
5,6,59,5,35,4,4,23,114,2003,0
2,31,125,5,35,5,4,18,203,2017,1
1,15,79,10,28,5,4,8,138,2003,0
9,36,4,2,15,2,7,20,68,2009,0
11,5,100,6,4,4,5,15,130,2013,0
10,31,44,9,39,5,2,14,138,2003,0
2,37,13,4,18,7,3,12,81,2007,0
10,49,43,7,34,4,4,11,147,2014,0
1,36,102,7,23,7,5,10,176,2001,1
9,22,109,5,3,1,5,21,149,2012,0
3,48,103,4,24,3,3,10,185,2013,1
15,25,148,1,39,4,1,16,232,2008,1
13,40,117,5,35,6,4,12,216,2008,1
11,37,35,6,24,8,3,13,121,2002,0
7,18,64,4,36,7,6,15,136,2016,0
13,15,58,10,28,9,1,21,133,2006,0
10,12,130,7,18,3,5,11,180,2005,0
12,22,60,9,16,4,7,13,123,2018,0
12,6,54,8,1,4,6,6,85,2001,0
8,21,120,9,28,7,2,20,193,2020,1
2,36,39,6,37,3,3,8,123,2017,0
14,43,25,3,22,3,3,19,110,2022,0
12,39,68,8,21,7,7,16,155,2008,0
5,24,73,9,25,3,7,13,139,2003,0
11,22,124,6,36,2,7,9,201,2011,1
14,10,93,7,31,3,5,13,158,2014,1
9,32,119,3,14,1,7,9,178,2016,1
10,37,44,8,23,7,6,10,129,2017,0
13,17,119,10,32,6,5,16,197,2001,1
2,12,92,9,3,5,3,2,123,2005,0
9,2,12,4,8,4,5,21,39,2018,0
9,4,108,9,28,2,3,4,160,2007,0
9,6,65,2,39,1,4,12,122,2018,0
6,40,125,6,4,4,1,19,185,2018,0
12,27,72,7,5,1,2,8,124,2012,0
6,21,139,9,19,8,6,16,202,2020,1
4,46,66,9,30,9,7,12,164,2022,0
1,22,45,6,11,4,6,26,89,2007,0
12,12,26,3,25,2,7,14,80,2004,0
9,12,82,9,4,7,3,15,123,2018,0
8,47,123,7,10,9,1,11,204,2009,1
1,9,120,6,3,3,4,27,142,2001,0
2,33,145,6,13,4,6,14,203,2014,1
6,42,144,8,12,5,4,24,217,2012,1
8,30,85,4,25,2,4,21,154,2008,0
9,3,93,9,17,6,1,19,137,2005,0
13,25,21,5,8,5,5,6,77,2011,0
